,Retail_Product_Color,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2Name,Retail_Product_Level3Name,Retail_Product_Level4Name,Retail_Product_Name,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_SOHQTY,Retail_CCQTY,_merge,diff,unders
153,ROSA,C,VESTUARIO,CJ,CJA,CJAK,CALCINHA CJ SLO ELLA HANK PANK LISO ROSA,9644120007.0,GG,KIT CALCINHA,2,1,both,-1,1
154,JEANS,C,VESTUARIO,CY,CYC,CYCD,BERMUDA PS PRD COM RASGOS 02FE00603 JEAN,9633180006.0,54,BOTTOM CURTO JEANS PLUS,1,0,left_only,-1,1
155,BRANCO,C,VESTUARIO,C7,C7A,C7AT,SOUTIEN TG P1 RENDA BCA ADA 48 BRANCO CL,9458340002.0,48,SOUTIEN / TOP,4,1,both,-3,3
156,JEANS,C,VESTUARIO,CY,CYC,CYCD,BERMUDA JEANS PS PRD INK MALHA DENIN AMA,9481210005.0,56,BOTTOM CURTO JEANS PLUS,2,0,left_only,-2,2
157,DOURADO,C,VESTUARIO,C5,C5C,C5CA,BRINCO DOURADO EARCUFF DBR06691 CURTO DO,9541600001.0,CURTO,BRINCO,4,0,left_only,-4,4
158,,W,BELEZA,WL,WLM,WLMF,LAPIS  WL VULT VULT LAP SOBRANC 002 12g,9032460000.0,,LAPIS,2,2,both,0,0
159,MARROM,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN TRS OLIMPO FIRANTELA BRONZE  REF,9263050002.0,52,SOUTIEN / TOP,2,0,left_only,-2,2
160,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK MARMORIZADO LISO,9588590004.0,42,CALÇA JEANS,1,0,left_only,-1,1
161,CHOCOLATE,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN BASE ALONGADA ESS C9 MSA BJ TRIA,9310720002.0,46,SOUTIEN / TOP,1,0,left_only,-1,1
162,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK FIVE POCKETS USE,9384130006.0,46,CALÇA JEANS,1,1,both,0,0
163,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO DISNEY,9564070002.0,GG,SHORT DOLL,4,4,both,0,0
164,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM STONE E USE,9440400001.0,38,CALÇA JEANS,1,0,left_only,-1,1
165,BRANCO,C,VESTUARIO,CR,CRA,CRAT,SOUTIEN CR ELLA BORBOLETA AVULSO LISO BR,9454170001.0,40,SOUTIEN / TOP,1,1,both,0,0
166,AZUL,C,VESTUARIO,C7,C7A,C7AC,CAMISOLA FRAUDADA HAPPY AZUL JIN C7 46 A,9623100004.0,46,CAMISOLA / ROBE,1,1,both,0,0
167,PRETO,C,VESTUARIO,C9,C9A,C9AK,CALCINHA CJ ELLA BRANCO E PRETO LISO G P,9339230001.0,G,KIT CALCINHA,3,3,both,0,0
168,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS JV MSA INK BARRA CHUVEIRINHO,9167460001.0,34,BOTTOM CURTO JEANS,2,1,both,-1,1
169,PRETO,C,VESTUARIO,CY,CYA,CYAB,CALCA SARJA JV PRD INK ELASTICO COS PUNH,9420090006.0,36,CALÇA SARJA,1,1,both,0,0
170,BEGE,C,VESTUARIO,CM,CMB,CMBB,BERMUDA JEANS EVT PAIS CRN PRD INK CATIO,9578810005.0,40,BERMUDA SARJA,1,0,left_only,-1,1
171,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BASICO AMACIADO,9384030001.0,34,BOTTOM CURTO JEANS,2,0,left_only,-2,2
172,JEANS,C,VESTUARIO,CY,CYA,CYAI,VESTIDO SEM MANGA JEANS CF PRD INK LONGO,9594270007.0,36,INTEIRO,1,1,both,0,0
173,AZUL,C,VESTUARIO,C8,C8C,C8CB,SHORT C8 PRD INFA  INK BOLSO CARPINTEIRO,9483620002.0,6,SHORT/SAIA,2,0,left_only,-2,2
174,CINZA,C,VESTUARIO,C7,C7A,C7AK,CALCINHA C7 ELLA ESTAMPADO CINZA G CINZA,9458240001.0,G,KIT CALCINHA,2,2,both,0,0
175,,W,BELEZA,WK,WKG,WKGA,ESTOJO ACQUA FOR MEN FRANCE SILVER,9692470000.0,,PRODUTOS PARA CORPO,3,3,both,0,0
176,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM USED B,9440920006.0,38,CALÇA JEANS,1,0,left_only,-1,1
177,AZUL,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS  REF 51509 K233 ETAM,8566590002.0,M,CALCINHA / BOTTOM,2,2,both,0,0
178,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS CRN MSA INK RASGOS BARRA VIR,9427190002.0,38,CALÇA JEANS,2,2,both,0,0
179,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBO,RELOGIO FEM MONDAIEN PRATA E DOURADO KIT,9714850000.0,,KIT FEMININO PRATA,1,1,both,0,0
180,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK FIVE POCKETS USE,9384140003.0,40,CALÇA JEANS,2,0,left_only,-2,2
181,,H,ELETRO-ELETRONICOS,HB,HBH,HBHG,SAMS GALAXY M13 VERDE 128GB SM M135MZGGZ,9697140000.0,,SAMSUNG,2,2,both,0,0
182,VERDE,C,VESTUARIO,CR,CRA,CRAT,SOUTIEN BASE ALONGADA CR MSA  RENDA RUST,9669530003.0,46,SOUTIEN / TOP,1,1,both,0,0
183,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD MARCA DE TERCEIROS C,9477670004.0,38,CALÇA JEANS,2,0,left_only,-2,2
184,PRETO,C,VESTUARIO,CY,CYC,CYCB,CALCA CY SAW MARCA DE TERCEIROS LISO 270,9666020003.0,50,CALÇA JEANS PLUS,1,0,left_only,-1,1
185,BRANCO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN APP PUSH UP SLO RENDA VERAO PP L,7738140002.0,42,SOUTIEN / TOP,2,1,both,-1,1
186,CHOCOLATE,C,VESTUARIO,C6,C6A,C6AB,CINTA APP CALCINHA TRS FAIXA ULTRA ZERO,8332780002.0,M,CALCINHA / BOTTOM,7,3,both,-4,4
187,,W,BELEZA,WL,WLC,WLCH,PO COMPACTO  WL VULT VULT PO COMP 003 9g,9032050000.0,,PÓ COMPACTO ROSTO,9,9,both,0,0
188,JEANS,C,VESTUARIO,CY,CYC,CYCD,SHORT JEANSPEDIDO FAKE PS PRD INK RASGOS,9481260006.0,56,BOTTOM CURTO JEANS PLUS,2,0,left_only,-2,2
189,ROSA,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR PRD ELLA  RIBA,9590750001.0,G,SHORT DOLL,2,2,both,0,0
190,,W,BELEZA,WA,WAC,WACP,DESODORANTE COLONIA FEMININA SABRINA SAT,9581570000.0,,PERFUME,7,6,both,-1,1
191,PRETO,C,VESTUARIO,C7,C7A,C7AK,KIT P1 GALISTEU G PRETO,8516970003.0,G,KIT CALCINHA,3,1,both,-2,2
192,BEGE,C,VESTUARIO,CY,CYA,CYAE,SHORT SARJA CRN PRD INK ELASTICO NA CINT,9480680002.0,44,BOTTOM CURTO SARJA,2,2,both,0,0
193,JEANS,C,VESTUARIO,CY,CYC,CYCD,BERMUDA JEANS PS PRD INK MARMORIZADO COM,9481250002.0,48,BOTTOM CURTO JEANS PLUS,3,2,both,-1,1
194,PRETO,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR PRD ELLA ESTAM,9581530001.0,G,SHORT DOLL,4,4,both,0,0
195,CINZA,C,VESTUARIO,CR,CRB,CRBB,BERMUDOLL MANGA CURTA CR PRD ELLA LISO C,9569850002.0,GG,BERMUDOL/SHORT DOLL,4,4,both,0,0
196,JEANS,C,VESTUARIO,CY,CYC,CYCD,SHORT JEANS PS PRD BARRA DOBRADA E PREGA,9633210003.0,50,BOTTOM CURTO JEANS PLUS,2,0,left_only,-2,2
197,JEANS,C,VESTUARIO,CM,CMC,CMCB,BERMUDA JEANS INK LISO 02ma00656 JEANS 3,9571210001.0,36,BERMUDA JOVEM,1,0,left_only,-1,1
198,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA CY SAW MARCA DE TERCEIROS WIDE LEG,9692390003.0,38,CALÇA JEANS,2,0,left_only,-2,2
199,BRANCO,C,VESTUARIO,CP,CPC,CPCC,CHINELO ABERTO EVA ACC SLO FLEECE OFF WH,9645410001.0,35/36,CHINELOS,3,2,both,-1,1
200,MARROM,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MSA MAIS ACESSORIOS  OCULOS M,9640380001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
201,JEANS,C,VESTUARIO,C8,C8D,C8DB,BERMUDA C8 PRD INK BERMUDA INFO USED E E,9686500006.0,14,BERMUDA,2,0,left_only,-2,2
202,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS INK JEANS AZUL CLARO  LISO J,9654220005.0,44,CALÇA JEANS,2,1,both,-1,1
203,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA DESFIADA C,9383980004.0,40,BOTTOM CURTO JEANS,6,1,both,-5,5
204,,W,BELEZA,WL,WLH,WLHB,JEQUITI AVIVA BATOM HIDRATANTE NUDE MODE,8687910000.0,,BATOM BASTÃO JEQUITI,2,2,both,0,0
205,JEANS,C,VESTUARIO,CY,CYA,CYAH,BERMUDA JEANS CF MSA INK MOM MEIA COXA L,9592970003.0,38,SAIA,4,0,left_only,-4,4
206,BEGE,C,VESTUARIO,C6,C6B,C6BB,BERMUDA MODELADORA ST COTTON RDA PERNA C,8766940003.0,GG,CALCINHA / BOTTOM,2,2,both,0,0
207,,W,BELEZA,WA,WAD,WADP,PERFUME  WA JEQUITI COLONIA DESODORANTE,8958530000.0,,PERFUME,5,5,both,0,0
208,LARANJA,C,VESTUARIO,CM,CMB,CMBB,BERMUDA JEANS CRN MSA INK FIVE POCKETS L,9578730001.0,48,BERMUDA SARJA,1,0,left_only,-1,1
209,PRETO,C,VESTUARIO,C8,C8D,C8DA,CALCA C8 PRD COS ELASTICO JUVO INK COS E,9406610001.0,12,CALÇA,2,0,left_only,-2,2
210,JEANS,C,VESTUARIO,CY,CYA,CYAH,SHORT JEANS JV MSA INK ELASTICO CINTURA,9592960005.0,42,SAIA,2,0,left_only,-2,2
211,PRETO,C,VESTUARIO,CR,CRA,CRAK,2 CALCINHAS BIQUINI CR SLO ELLA LISO PRE,9651140004.0,M,KIT CALCINHA,4,4,both,0,0
212,VERMELHO,C,VESTUARIO,C6,C6A,C6AB,2 CALCINHAS APP TRS MEDIA MFB REF 50509,8323340006.0,GG,CALCINHA / BOTTOM,4,2,both,-2,2
213,CINZA,C,VESTUARIO,CP,CPM,CPMG,3 PARES MEIA SOQUETE ACC SLO POA GRAFITE,9502120001.0,34/39,MEIA CASUAL/ESPORTIVA,1,1,both,0,0
214,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9663590001.0,40,CALÇA JEANS,1,0,left_only,-1,1
215,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA   SAW MARCA DE TERCEIROS CALCA BOO,9660040006.0,44,CALÇA JEANS,1,0,left_only,-1,1
216,ROSA,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN SLO INK ABERTURA BARRA,9384260004.0,44,BOTTOM CURTO SARJA,4,0,left_only,-4,4
217,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF SLO INK USED TANK ESMERIL,9480810003.0,42,CALÇA JEANS,1,0,left_only,-1,1
218,JEANS,C,VESTUARIO,CY,CYC,CYCE,BLUSA MANGA CURTA JEANS PS PRD INK MANGA,9422240002.0,50,TOP PLUS,4,0,left_only,-4,4
219,DOURADO,C,VESTUARIO,C5,C5E,C5EA,CJT DOURADO COLAR CORACAO REDONDO E BRIN,9499620001.0,SEM TAMANHO,CONJUNTO,2,0,left_only,-2,2
220,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK USED TANK BARRA,9479560004.0,42,CALÇA JEANS,1,0,left_only,-1,1
221,,W,BELEZA,WL,WLD,WLDB,VULT SERUM LAB HIDRALURONICO 4ML,9033150000.0,,BATOM LÍQUIDO,2,1,both,-1,1
222,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA CY SAW MARCA DE TERCEIROS WIDE LEG,9692380001.0,34,CALÇA JEANS,1,1,both,0,0
223,ROSA,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL SEM MANGA CR PRD ELLA RENDA P,9470390001.0,G,SHORT DOLL,4,4,both,0,0
224,PRETO,C,VESTUARIO,CY,CYA,CYAB,CALCA SARJA CRN MSA INK PUSH UP LISO PRE,9480110003.0,46,CALÇA SARJA,1,0,left_only,-1,1
225,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BASICO AMACIADO,9384030002.0,36,BOTTOM CURTO JEANS,1,0,left_only,-1,1
226,JEANS,C,VESTUARIO,CY,CYA,CYAG,JAQUETA MANGA LONGA JEANS CRN PRD CROPPE,9671350005.0,44,JAQUETA/COLETE,2,0,left_only,-2,2
227,DOURADO,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MSA MAIS ACESSORIOS ACE FEM D,9683690001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
228,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA  JV MSA INK USED TANK ESMERIL BARR,9415790001.0,34,CALÇA JEANS,2,1,both,-1,1
229,JEANS,C,VESTUARIO,CM,CMC,CMCA,CALCA JEANS CRN PRD INK CALCA SKINNY USE,9566290004.0,42,BOTTOM  JOVEM,1,0,left_only,-1,1
230,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM USED BIGODE,9440990004.0,42,CALÇA JEANS,1,0,left_only,-1,1
231,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,9383960006.0,44,BOTTOM CURTO JEANS,1,0,left_only,-1,1
232,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK RETA GANCHO LISO,9480010004.0,36,CALÇA JEANS,1,1,both,0,0
233,MARROM,C,VESTUARIO,CM,CMB,CMBA,CALCA CS MSA INK MARROM EASE SARJA 5 POC,9181310007.0,36,CALÇA SARJA,2,0,left_only,-2,2
234,PRATA,C,VESTUARIO,C5,C5C,C5CA,BRINCO PRATA  LARANJA CRISTAL ROSA CURTO,9705220001.0,CURTO,BRINCO,6,0,left_only,-6,6
235,ROSA,C,VESTUARIO,CY,CYA,CYAB,CALCA CRN MSA INK FIVE POCKETS LISO ROSA,9420140006.0,46,CALÇA SARJA,0,0,left_only,0,0
236,VERDE,C,VESTUARIO,CY,CYC,CYCA,CALCA SARJA PS PRD INK ZIPER BARRA LISO,9481050004.0,48,CALÇA SARJA PLUS,2,2,both,0,0
237,CINZA,C,VESTUARIO,CN,CNC,CNCC,CAMISOLA MANGA CURTA JV CN PRD DISNEY V,9589320005.0,P,CAMISOLA / ROBE,2,0,left_only,-2,2
238,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA  CRN PRD INK USED TANK E RASGOS LI,9412770004.0,38,CALÇA JEANS,1,0,left_only,-1,1
239,VERDE,C,VESTUARIO,CM,CMB,CMBA,CALCA CM EVT JNS MSA INK JOGGER CAMUFLAD,9440550003.0,40,CALÇA SARJA,1,0,left_only,-1,1
240,PRETO,C,VESTUARIO,CM,CMB,CMBA,CALCA CM MSA INK JOGGER LISO 34099 PRETO,9373000005.0,46,CALÇA SARJA,3,0,left_only,-3,3
241,PRETO,C,VESTUARIO,CY,CYA,CYAE,SHORT SARJA JV PRD INK ESTAMPADA DE ESTR,9575020001.0,36,BOTTOM CURTO SARJA,1,0,left_only,-1,1
242,JEANS,C,VESTUARIO,CY,CYA,CYAI,MACACAO SEM MANGA JEANS CRN PRD INK RASG,9480830002.0,46,INTEIRO,1,0,left_only,-1,1
243,VERDE,C,VESTUARIO,CY,CYC,CYCA,CALCA SARJA PS PRD INK COM ESMERIL LISO,9422340004.0,46,CALÇA SARJA PLUS,1,0,left_only,-1,1
244,PRETO,C,VESTUARIO,CN,CNC,CNCC,CAMISOLA MANGA CURTA JV CN PRD DISNEY V,9564080009.0,G,CAMISOLA / ROBE,5,4,both,-1,1
245,AZUL,C,VESTUARIO,CP,CPM,CPMG,MEIA CP FCX MAIS ACESSORIOS SAPATILHA ES,9306520001.0,34/39,MEIA CASUAL/ESPORTIVA,11,2,both,-9,9
246,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN MSA INK BARRA DESF E USe,9320790005.0,42,BOTTOM CURTO JEANS,1,0,left_only,-1,1
247,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK LASER BARRA VIRA,9420200003.0,40,BOTTOM CURTO JEANS,1,1,both,0,0
248,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM STONE USED,9440860003.0,42,CALÇA JEANS,4,0,left_only,-4,4
249,BEGE,C,VESTUARIO,C6,C6B,C6BB,BERMUDA MODELADORA ST COTTON RDA PERNA C,8766940002.0,G,CALCINHA / BOTTOM,3,2,both,-1,1
250,AZUL,C,VESTUARIO,C5,C5A,C5AA,OCULOS FEM ACE TARTA AZUL QUADRADO MARRO,9568560001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
251,CINZA,C,VESTUARIO,CP,CPM,CPMG,3 PARES MEIA SOQUETE ACC SLO CORACAO CIN,9502160001.0,34/39,MEIA CASUAL/ESPORTIVA,8,1,both,-7,7
252,BRANCO,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS MFB GATINHOS BRC PIN,7797270003.0,G,CALCINHA / BOTTOM,4,4,both,0,0
253,ROSA,C,VESTUARIO,CY,CYA,CYAH,BERMUDA SARJA CF MSA INK MEIA COXA VISTA,9593120005.0,44,SAIA,2,0,left_only,-2,2
254,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697960004.0,38,CALÇA JEANS,1,0,left_only,-1,1
255,DOURADO,C,VESTUARIO,C5,C5A,C5AB,OCULOS FEM MET DOURADO REDONDO MARROM VC,9562010001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
256,,W,BELEZA,WA,WAE,WAEP,COLONIA DESODORANTE MASCULINA PORTIOLLI,8737290000.0,,PERFUME,1,1,both,0,0
257,ROSA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA CA,9468400004.0,P,SHORT DOLL,3,3,both,0,0
258,BEGE,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN TRS ALEGRETO  REF 61743 BEGE  DE,9263030001.0,48,SOUTIEN / TOP,2,2,both,0,0
259,ROSA,C,VESTUARIO,CR,CRA,CRAT,SOUTIEN CR PRD ELLA TOP TRIANGULO RENDA,9581500003.0,P,SOUTIEN / TOP,1,1,both,0,0
260,CHOCOLATE,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN NADADOR ESS C9 PRD LISO CHOCOLAT,9316960002.0,46,SOUTIEN / TOP,5,1,both,-4,4
261,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM USED B,9440810004.0,42,CALÇA JEANS,1,1,both,0,0
262,PRETO,C,VESTUARIO,CJ,CJA,CJAC,CAMISOLA SEM MANGA CJ SLO ELLA ANIMAL PR,9649000001.0,40,CAMISOLA / ROBE,1,0,left_only,-1,1
263,PRETO,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN BASE ESS C9 PRD RENDA BASE PRETO,8388630002.0,46,SOUTIEN / TOP,1,0,left_only,-1,1
264,VERDE,C,VESTUARIO,CR,CRA,CRAT,SOUTIEN CR SLO ELLA RENDA  LISO VERDE 40,9647240003.0,40,SOUTIEN / TOP,1,1,both,0,0
265,PRETO,C,VESTUARIO,C7,C7A,C7AT,SOUTIEN TG P1 POA P B LIV C7 48 PRETO ES,9575000004.0,48,SOUTIEN / TOP,2,2,both,0,0
266,BRANCO,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS MFB CORACAO BRC ROSA,8297000004.0,GG,CALCINHA / BOTTOM,4,3,both,-1,1
267,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS JV MSA INK BASICA BARRA VIRA,9684690002.0,36,CALÇA JEANS,1,0,left_only,-1,1
268,AZUL,C,VESTUARIO,CP,CPC,CPCD,CHINELO FECHADO EVA STITCH ESTAMPADO AZU,9548900001.0,35/36,CHINELOS,2,2,both,0,0
269,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN PRD INK EVT SUPER STONE,9561450007.0,48,CALÇA JEANS,1,0,left_only,-1,1
270,,W,BELEZA,WA,WAD,WADP,DESODORANTE COLONIA JEQUITI HELLO KITTY,9657200000.0,,PERFUME,2,1,both,-1,1
271,VERDE,C,VESTUARIO,CY,CYA,CYAH,SHORT SARJA JV MSA INK CLOCHARD VERDE BA,9593130004.0,42,SAIA,0,0,left_only,0,0
272,PRETO,C,VESTUARIO,CY,CYC,CYCA,CALCA SARJA  PS PRD INK ELASTICO BARRA L,9273450002.0,48,CALÇA SARJA PLUS,2,0,left_only,-2,2
273,JEANS,C,VESTUARIO,C8,C8D,C8DA,CALCA C8 PRD JUVO INK STONE COM USED TAN,9484120001.0,10,CALÇA,1,0,left_only,-1,1
274,,W,BELEZA,WB,WBQ,WBQB,SABONETE HIDRATANTE EM BARRA JEQUITI JUS,9739850000.0,,BARRA,5,5,both,0,0
275,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED RASGOS BARR,9412360005.0,44,CALÇA JEANS,1,0,left_only,-1,1
276,,W,BELEZA,WL,WLM,WLMB,VULT CANET SOBRANC 02 1 5G,9032430000.0,,DELINEADOR,2,2,both,0,0
277,ROSA,C,VESTUARIO,CY,CYB,CYBA,CALCA SARJA EVT CRN MSA INK RASGOS BARRA,9412600005.0,44,CALÇA JEANS,2,0,left_only,-2,2
278,JEANS,C,VESTUARIO,CY,CYD,CYDA,CALCA JEANS CRN MSA INK USED BIGODE BARR,9384570003.0,42,CALÇA JEANS,1,1,both,0,0
279,PRETO,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN  C9 PRD ELLA BORBOLETA LISO PRET,9380890003.0,44,SOUTIEN / TOP,3,1,both,-2,2
280,SORTIDO,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS MFB REF K51811 K18 L,4782110001.0,M,CALCINHA / BOTTOM,3,2,both,-1,1
281,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN PRD INK  SUPER STONE   U,9486390001.0,36,CALÇA JEANS,1,0,left_only,-1,1
282,PRETO,C,VESTUARIO,C8,C8C,C8CD,SALOPETE SEM MANGA INFA C8 SLO DISNEY V,9389550001.0,6,INTEIRO,1,0,left_only,-1,1
283,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS JV MSA INK BARRA CHUVEIRINHO,9167460003.0,38,BOTTOM CURTO JEANS,7,1,both,-6,6
284,CHOCOLATE,C,VESTUARIO,CR,CRA,CRAK,CALCINHA CR SLO ELLA ESTAMPADO CHOCOLATE,9656800001.0,G,KIT CALCINHA,4,4,both,0,0
285,JEANS,C,VESTUARIO,CY,CYD,CYDA,CALCA JEANS CF MSA INK USED TANK BARRA D,9480690001.0,44,CALÇA JEANS,1,1,both,0,0
286,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA GA,9667090001.0,G,SHORT DOLL,1,1,both,0,0
287,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS CF PRD INK USED TANK BARRA V,9480070002.0,38,CALÇA JEANS,1,0,left_only,-1,1
288,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,9168130001.0,34,BOTTOM CURTO JEANS,1,0,left_only,-1,1
289,BRANCO,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN SLO INK LISO BRANCO 40,9623060003.0,40,BOTTOM CURTO SARJA,3,3,both,0,0
290,DOURADO,C,VESTUARIO,C5,C5A,C5AB,OCULOS  C5 MAIS ACESSORIOS OCULOS FEM ME,9724470001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
291,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS INK JEANS AZUL CLARO  LISO J,9654220003.0,46,CALÇA JEANS,1,1,both,0,0
292,JEANS,C,VESTUARIO,CY,CYC,CYCB,CALCA JEANS PS PRD INK USED TANK RASGOS,9481140002.0,48,CALÇA JEANS PLUS,3,0,left_only,-3,3
293,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS CRN PRD INK cordao rasgos,9578960007.0,50,BERMUDA JEANS,1,0,left_only,-1,1
294,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS INK SUPER STONE LISO 35286,9525520010.0,38,BERMUDA JEANS,1,0,left_only,-1,1
295,,H,ELETRO-ELETRONICOS,HZ,HZA,HZAI,RELOGIO MASC TECHNOS PRATA ANALOGICO 211,9630820000.0,,MASCULINO PRATA,2,2,both,0,0
296,JEANS,C,VESTUARIO,CY,CYC,CYCD,SHORT JEANSPEDIDO FAKE PS PRD INK RASGOS,9481260004.0,52,BOTTOM CURTO JEANS PLUS,3,1,both,-2,2
297,PRETO,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN  C9 PRD ELLA BORBOLETA LISO PRET,9380890004.0,42,SOUTIEN / TOP,2,1,both,-1,1
298,PRETO,C,VESTUARIO,C7,C7A,C7AT,SOUTIEN TG P1 POA P B LIV C7 52 PRETO ES,9575000002.0,52,SOUTIEN / TOP,1,1,both,0,0
299,ROSA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA ES,9438660003.0,G,SHORT DOLL,1,1,both,0,0
300,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697820003.0,42,CALÇA JEANS,2,0,left_only,-2,2
301,PRETO,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MSA MAIS ACESSORIOS UNI ACE P,9682440001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
302,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,9383960001.0,34,BOTTOM CURTO JEANS,1,0,left_only,-1,1
303,,W,BELEZA,WA,WAE,WAEP,DESODORANTE COLONIA MASCULINA JEQUITI CA,9465210000.0,,PERFUME,3,1,both,-2,2
304,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK lavagem com stone e use,9440960004.0,40,CALÇA JEANS,2,0,left_only,-2,2
305,AZUL,C,VESTUARIO,C8,C8C,C8CB,SHORT C8 PRD INFA INK COM NERVURA LISO 3,9483600002.0,6,SHORT/SAIA,3,0,left_only,-3,3
306,AMARELO,C,VESTUARIO,C8,C8A,C8AC,TOP SEM MANGA C8 SLO INK BATINHA PPA COM,9633480001.0,3,TOP/JAQUETA,1,1,both,0,0
